29405	ghar look like good cook stori hehe hum bhi issi mulk main rehtey hain bhai lol nan	0
27579	995 joke sharam nahi ati ? ? ? bc hindu follow rule mean world	0
14806	hate bloodi ekta kapoor n't deserv multital actor like harshad pehl khud hc	0
24502	anal bechari ko b chufway gi ab nan	0
17930	go real life alway worri somebodi els babi get togeth 😩 nan	0
22440	hospit ki halat samni han ye log sirf lot mar maghan han kuch nh dikhta inko nan	0
12306	sale teri yad nahi aasakti meko nan	0
34535	se koi chootiya scholar nahi understand social liter understand	0
15974	aapko bharat ratna ki tamanna thi samaj sakt bjp ki sarkar bann k bad puri nahi ho pai dard	0
44109	abe ye fake hindu id hai mulla madarchod randwa hai nan	0
41072	abe bkl tu khud tere baap ki wajah se bollywood aaya varna abhi kahi aur kisi actor k	0
7222	rashid beef kaheng afgal k gun jyeng fuck mdrchod nan	0
24551	chutiya insaan yea manika nahi hea ..😉😉😉😉 lanat teri shakeel per number insaan	0
5393	kahan mar gaya hai opposit wala asad umer aur tabaad ly ka anay walon pata chala hai tabaadl	0
19679	accha chootiy ke patth janta haari hai haraaya kisn gandu saal janta ne hi vote deke jitaya h	0
7597	nation ye kutta bhi bahut bhonkta tha fir ekdin patel ji ne kaan kuch kaha ni	0
14583	sarkar imaandaar chuni thi lekin ab imaandar nhi reh gyi sir warna aap 7seat pure nhi hart pahl jais wais bane nan	0
8329	sale bhosdi ke shingham return golmal bhull gya kiya sale dekh kiya kar fir bola kar	0
19450	hariyana ki sarkar naukariya chhin ne vyast hai janta ne hariyana ki congress se jyada site kyo	0
27420	shame bat shame bodi languag ye mulk ka name khrab kr rahi inki account kn kri ga nan	0
37077	congress ko bhi hindu hi pm banat ye mat bhulo koi tweet karn se pahl dimag ka ilaz kara lo	0
18124	zameen congress ne dilaayi makaan congress ne banvaya lekin vote toilet ke naam pe pade hain kyuki lehar	0
28258	india ya nhi sudhri ga ko jitna bhi bol lo collect ka sath khelta hy dob ka mar jae pani main nan	0
26742	lekin jyadatar jute jhadkan wali hai ganja ho jayega piddi vais jagah khali kaha hai	0
1480	congress parti ne pehl se feku bhakt media ka agenda samaj liya hote ye chunav nhi hartefeku bhakt media ne fe	0
14776	mamata suno mulayam mat bano verna yeh naam kisi parti ya sirf hindu ka nahi yeh us	0
13135	jab job nahi de sakt tu program offer kiyun krwate ho jobless se softwareengin nan	0
43921	nawaz shareef chor ko hum aik din nahi bhoolay jab tak paisay nahi wapa kerta yaad rahayga ba	0
12806	naib tehsildar ka paper leak ho gaya hajaro mehnati student ki mehnat par pani fer diya yahi hai insaaf apka nan	0
13809	modi inko aisehi chowkidar nahi banaya tha 😂😂😂😂 yeh uski rakhwali karn har jagah pahoch jaat hai 😈😈😈	0
19062	oye ism lynch ki bat kha aa gayi tum jase log hi bhadkat ho bhole bhale musalman k	0
22593	credibl authent n alway remeb cnn fake american jhoot chalta ap bhi jhoot sun k khush ho nan	0
27153	sasn suar sardana ko haramkhor kuttey ki maut marega ek din dalla sala nan	0
35291	harami itn log paa khare hain lanat hai tum logon pe janwar ho sub ky sub nan	0
21117	kyc updat ka lafda hatega ya googl pay phone pay hi chalay jabrdasti apni khud ki halat lharab kar rahe ho nan	0
21218	itna paisa pakistan ke qoumi khazani bhi ni hoga jitna paisa meri post pr eidi maanga ja rha h 😓	0
35806	surjewala ji ek ladki rep hua ye boliy dalit ladki ka hua ye kya jatigat rajneet krna chid dijey nahi	0
23742	pandey1 barabar hai na koi nahi chahiy gandi ( khan ) famili jitega 🙉🙉🙉	0
16079	johari yahi third one best creation god duniya ko barbaadi ke raast pe le jaa raha hai nafrat faila ra	0
414	mansoor ali tera nam taray ander ki jalan btaa raha hai sari duniya main oil price	0
28683	bc teri shi se jamanat bhi jabt nhi hue 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣	0
12533	कन्या chor nhi di bhaga di hai boli phele ranchi jaa kr illaj krwa dimag ka pr yaar jo v kho di	0
4149	rofiqu afruj ye mujs dur nhi reh skti warna isko bhav kon dega footag kha se legi ye nan	0
9556	report madam app thakti nahi hain bakwa ker ker k ms 🐸 nahi kyun kay mujh gairat nahi ati	0
26424	rahul bear bc pakka home minist gujarat banega nan	0
14811	kutto ki tarah bhonkn bhikh mangn ke alawa tum logo ke pass kaam koi nhi baat toi	0
14703	mean boss goon minist goon free crime india ram bharosh	0
11882	damag kharab imad waseem ke jaga hasan ali nan	0
13242	media wale agar congress se kadak sawal karl woh bjp ke dalal kehlat hai au	0
27344	aap log dam nahi bjp ke kilaf boln ko darna baith jao belat peper se chun	0
14706	mamataarrestsrambhakt chant jai shri ram enough get brand goon west bengal assert ident crime nan	0
1694	break breakingnew pappu sad pm modi allot ministri dukhipappu gaandu	0
14700	makeup dhone ke baad ca n't even recognis bbmarathi2 contest 😂 shivanisurv except look nan	0
26546	altaf g 55 sale tum log ke wajah	0
13426	pichal 10 din 4 mob linch shanti dooto ne ki sab hindu mar hi gay per news nahi bana al takiya ke tahat	0
6192	modi ke dalal ho tumh sirf modi modi karna hai kart raho ais debat hoti hai jais tum log karat ho audio	0
29878	pta nahi never lol join kark aur top posit pe pahunch ke job chodna sthg big humein mili h	0
17826	ab ye unki galti thori hain unko inshallah boy play well ke aag angrezi aati nahi score board mein likha	0
10419	sanskaari owesi jais logo ke audio video se hi radic ho raha hindu agar aaj ye halat	0
33360	aur bohat acha hua k khan agaya warna pakistan ko haramion ne bech k london aur dubai nikal jana tha nan	0
15510	shame mamta aur kitn masoom logo ki hatyaay karogi kanoon n sambidhan k	0
40723	khan defnet fuck hindutva bc gandu madarxhod abus karega bhad	0
28157	nehru ko tere baap ne bhi	0
20193	ye polic wale kavi nahi sudhreng wais v pe bharosa hota hi nhi h jb v inko	0
3501	oye bhagori pehl model town hisaab jaga siasat khelt ho dead bodi ko bhi spare nahi kert ghatya log nan	0
40370	idc start fuck bitch n't fuck becom exact bitch n't fuck ✍🏾 nan	0
26939	abe tu atnkbadi ki awlad ho afjal ki bat kart sarm nahi aati nathu ne ek desh batn	0
7758	sorri film vivek oberoi ki wajah see fail hui hai koi achha actor lena chahiy tha nan	0
12576	chai bechna bhi koi sharm ki baat nahi par tere jais kaamchor nithalley vellley ko bus pappu ke 7200…	0
6106	bjp 5 year show congress u ese dhol hi peet te rhoge bs tums machhar na marega nan	0
10726	yah sala infutur mai kabhi bhi pass nahi ho payega mai pappu ko yahi ray doga ki tu bjp mai peon ki post	0
39545	twt pit tl wan na talk could add miseri see bangtan see	0
17260	indian hemal paper ka tukda nahi hai bhosdi ke labour ministri ka data hai pagal hai kya behnchod	0
35143	ek ye bechara brahman swasthi karno se joojh raha aur modi ji ise minist banak mareng parrikar ja nan	0
28123	tu randi chup kar sali ghar ki aurat hai ghar hi reh warna tera pati ka lauda kat	0
14999	nsharif zak lanat ho ese bete pe jo apni maa ko qabar nah	0
28511	u saw cast religion nation saw talent trust problem tum paida hi ult hue	0
3424	aap sundar sexi hai gajab ki kamar hai kya mulakat ho sakti hai apna den baat kark milunga	0
40968	peopl ask dj chang song foreign pleas chang song indian madarchod gana tera baap badlega nan	0
24146	ye fajeeyat karwaay bagair nahi maanegi ident crisi ke chalt ye baukhla gayi hai nan	0
14044	saab mf teri countri hai sale yaha pe terrorist bhejt hai	0
28919	gis admi ko rafal ki sahi kimat nahi pata jo admi desh ki sena pe sawal uthata ho	0
19081	return kyun allah ki rahmat nahi chahiy kya india ko nan	0
21289	rashid abhi ye kutt logo ka muhu band kyun nan	0
31262	agar ye bjp wale ais hi sb parti k logo ko even sb parti k ghatiya logo ko ais hi apn part	0
7841	fir chutiya sala 9th fail bolega evm hack ho gayi	0
23526	phele fake account ko band kr fir apna asli account bna fir bolna nan	0
18938	nonsens pehl shrenu ko	0
26974	tuj pr allah ki lanat tu bhol gay apni krtot ghshti apni shohr ko bi chor dia teri jesi ko izat waisi	0
8050	yeh deshki janta ka samn choor chowkid ec gudi media ka porda fash hua hein	0
28625	23 may ko appka count chalu ho jayega public ko appki sarkar nahi chaiy nan	0
18467	bhai ye koi bolo bjp ko intern media ko bhi thoda paisa khilay gandi gandi baatein faila rahe h anti	0
16022	sir looser lost mind abl digest victori modiji li	0
27268	swear think heart legit broken everi sinc g ladi die shit even hurt nan	0
15472	ghuru ghantal hai saala bhagn ke firaq hai uae jaan mat dena chhodna mat sahab pak	0
15575	swear awkward kitna fuzool time hai logon ke pass jo doosron ki life mai itna interest rakht hain nan	0
15078	meri itni gaandi aulad nahi ho sakti	0
14738	madarchod tere ki chut mullo ki paidai deshdrohi tera ant jaldi hone vala hai	0
1105	happen 😭😭😭 cant watch live enjsj im sad	0
14879	's experi whether feku bjp fed lap dog media surviv without target attack nan	0
25895	ins koi ye puch ki jab isi join hone gaya tha tab kya hums puch ke gaya tha ya isk bapu ne modi go	0
30047	stand nay someth wrong tweep mbu stand fuck stand nan	0
19199	chu ban saal hutiy ind ko blame krte h humesha apn loss k liy 😹😹 nan	0
10732	thinker sharma thinker ye andh namazi ki kartut tum advertis kr rahe ho andh namazi log	0
20202	meri nahi lagg raha budhha teri maa pe roj chadhta hai	0
17578	surya tu gulam hi gulam rahega murkha bevkuf desh drohi tu pappu khan ka mutr pe pakistan ja maderchd nan	0
20843	fast btw useless drama distract peopl real issu nan	0
7447	pakistan ke bad kismati hy ya ya hamari gunaho ke saza ky jasi ab hami repres kari gy nan	0
28632	didi ka jay shree ram ke nare par bhadakna kya samprdayikta nahi hai kya ye loktantra ki hatya nahi hai lagta h	0
12261	wow fuck huh 😂 dad rlli buy sis brand new whip bitch ca n't even drive 🤦🏻‍♀️😂	0
8404	jena g1 utkarsh chudail apni behen ko bol jake madarchod nahi teri poori famili	0
7568	pure kashmir ko barbard kr dia tum logo ne apno gandi rajniti k lie nan	0
2521	muslimo ke chatukar tu muslimo ke mude uthata hai delhi dhurav tyagi ko maar diya gya meerut	0
15315	ye log toh apn se jyda creativ hai bc ye meme use hi nhi kiya humn kabhi	0
5131	bandi ke har baat jhoot se shoro hoti hai jhoot pe khatm hoti hai worst part everi indian believ	0
33881	femin 101 jahan mithe mithe batein hoti hai wahan metoo betoo nahi hota 😅😆😂	0
26088	ha hrami fhir tera baap chaukidar dusr desh ke musalmano ko gale kyun lagata hai puch jara	0
4840	sjian behen tere tweet padh pr meri pet dard hone laga 1yearofbehir nan	0
14097	near 74 cr indian low qualiti aur ye chutiya akela shana nan	0
12485	parmanu han decis kharab lega neta chor hoga aisa haal hoga	0
26623	lol lagi na pichwar aag ab beta bhik mang jake iftari ka samay ho gaya hai tamatar kha rah	0
17049	5sal dhara 370 nahi hata sake mahbuba k saath sarkar calay patharbajo ko chodadiya ram mandir pe dho	0
29875	kuchh nhi hoga media wale aur nich gireng janta ki nazaro jais unki chamchagiri aur dalali start h	0
2265	realli mad behav child mamata haram nahi rahana chahati hai nanga bhagna chahati hai	0
4989	b j p walo ki khas aadat h jo deshbhakt ya rastrabhakt nahi h onko bhi jabardasti deshbhakt rastrabha	0
41022	zara lynch pe bhi debat kar lo q ssrkar bant hi lynch bad jati hai nan	0
20846	owaisi ke baap ka bhi nahi hai india uska pakistan hai wo waha jay kisi ke bina kahe logo ko du	0
14431	muslim muslim secular samjha beta like hindus hindutva nan	0
22039	approv hour need longer least compani one thing right still underpaid	0
40748	kutt k bach tu khud kuon nahi de deta ju tu ne hamar pais chori kiy hain tera pura khandan chor nikla	0
20150	god bless 😊 . pagla kejriw se dur rakho tabhi bachi ki futur bright hogi 😊 nan	0
11088	gn saal kathu halala ki aulad jisk asli baap ka ata pata nahin hai bakwaa	0
30268	😂😂😂 ye hote h wo chutiy jinko naa aata h naa z pr	0
16014	arvind ji enough enough 's unbear chate kya ho aap ki janta aapk raod pe utar aapk aam	0
26322	killer paragraph hum exam mai nahi likhtay hai iddhar kya likhay gay 😂🙊 nan	0
3659	south africa even tri world cup far like apolog letter cricket savban nan	0
43111	feel bad aap hare nahi hai aapko haraya gaya hai ahir + chamar + musalman tino ne milka	0
13434	ye jitn bhi congress ke neta hain haram ka maal kha kha kar inki buddhi kharab ho gai hai ins modi ji ki	0
10787	thoko thoko ab teri hi thuk gayi kahi ka nahi raha ab tu chale jaaa pakistan warna	0
26093	beta 1990s mt bhul ja apn kashmir ke gadhar hindu ko yad kr smj ayega nan	0
22708	bedhadak jao agar kutton ne napak harkat ki pakistan duniya ke naks se gayab hoga	0
43361	teri pedaish par lannat halal li kammi se nawaz chor bachi palta wo landon se maa ka janaza pa	0
2828	anti hindu anti nation inka bas chale kanahiya ki tarah ye pakistani hafij ko bhi india ka 1st nagrik b	0
19292	lol iam antin ghanta ukhad lega tu aur tera chaiwala modi nan	0
14285	arif ind mtlb tu suvar ka bacha h	0
37546	keep bias opinion n't bother nobodi care jai shree ram jai shree ram jai	0
25555	chunab ayog khud bik gay r janta ko murkh banak satta bjp ko bej diya	0
13513	plzzz n't spread fke news lko actual wo check ko mana kr rahe iss baat ko leke बहस hue nan	0
10191	ye log hi desh ko chalayeg alka ji kyo ab enki sarkar jo man aayega hi kareg deshdraohi sadhvi pragya nan	0
25328	koh - bc chutiya mat bana mujh paata hai tu hrithik hai 🤓	0
27874	main kahta hu ki congress shashit rajyo dobara elect hona chahiy public ko sarkar banan ka haq hao gi	0
33616	samsungm40 samsung m30 bilkul bhi mat lena warna bahut pastawo ge main pasta raha hummn camara ek dam bakwass hai	0
22661	bhai tum rehn ka interview dikhaya nahi dont trust ever keep quit nan	0
866	sk chetan adarsh abe chutiy tera crimin jaisa ghatiya public stunt nhi kr rha h n jo unnec	0
10516	inki aishi ki taishi maro sale khudh ke bacch nahi hai kya inko saloko juto se p	0
15328	pta tha jawab nhi hoga koyi nhi jab desh 43 % crimin case wale	0
10394	lol fals narrat andhon ko kya unko cctv footag bhi naa dikh bass hindu muslim chutiyapa sune	0
13323	time cricbuzz ne mashraf mortaza ko loos skipper likh diya tha 😂 inh bhi believ nhi ho rha 😂 nan	0
26389	kiu tu bhejeg travel agent hai kia ya aaj gaw mutra zada pi liya hai gobar	0
22315	bs jhuth faila lo desh 2014 evm kisk control thi desh juth failana band kr nan	0
14502	agr pdha likha insan bhi smaj bdlav ni la skta uska pdha likha anphad hone ke brabar h rght	0
30604	kya desh ka bhla kreng model ki tarah sanasad jaa rhe h simplic bhi honi cahiy nan	0
29626	siddiqui civil war tumhar pichwad mein ghuss di jayegi sala gandhi ka ghulam nan	0
27897	koi apna nahi ghum k maar murder rape fuck shred bit hai hum nan	0
13047	kalu mama tum rote hi reht ho yaha 1 hindu thelewal ki 15 muslim logo ne milkar pit pit ke hatya kar	0
26593	everyth good charact n't readi lose mr girgit nan	0
28616	ab dalali ho gyi ho desh ke muddo per patrakarita kr li jiy yuva berojgaar hai kisan suicid kr r nan	0
44077	end main ye matter nahi karta ki kisko offer hui thijo celluloid pe chhapta haiwoh hi dikhta hai rk ki b	0
13957	's kabza da small song despis much filth 🤮 nan	0
16859	kisi ko koi khushi nahi nayi sarkaar aati nay kaam hote 5 saal bhashn sun sun nan	0
15389	abhi bjp 18 mp se satisfi nahi hai abhi bjp ko bengal ki govt bhi chahiy aur kuch nahi bus ye usi ki	0
3917	chutiyo tanasahi nahi hai ye secur concern hai nan	0
5849	wo vote le k nahi betha tha logo ko laray de kay k pari franc bna doonga pakistan ko beghairat insan nan	0
29081	shame narendra modi abl put matter womenmuslim & downtrodden peopl parliament nan	0
25867	akshay chutiya h aur bhosdi k hindu musalman ki baat kr k logo ko ku bhadka ra mc 😠…	0
13095	akkian iss pagal aurat ko gaali mat warna femin card readi hoga iska typic bakri fan hit toh nan	0
14350	kasm main laa laini way juti saw anymor tweet ghabrana nahi hai nan	0
2060	rassi jal gayi par bal nahi gayi evm par jor nahi chala patrakar ke kapd utaro kuch karna hai	0
23324	tum aapiy bhokn se baaj nh aaog khair tere ko laat maark bhga diya gaya na aap parti se	0
61	shah8 bhadv ye photo elect se pehl ki jyada gyan mat baat	0
30863	nee kangii pehni hay mard ho roo mat mardd banoo mpa ka banj	0
35818	mehmood3 pmln ki b kiya auqat reh gay hai kabbi bilaw kabbi mangal k peechey hath band ker kharey hotey hain	0
25138	bear english toh pel gay teri convert ki maa behen ko saala vatican ki jooth nan	0
14078	uncl aap ko chutiya bnaya gya h ye video doctor h apk modi prem ko dekht hue aapko bheja gy	0
20243	ho gayi suruat new india ki ye nafart yahi nhi rukegi 😔	0
12495	raje arani varna hilan ke layak bhi nahi rehga 🤣 nan	0
7070	oy fake account yeh quetta nahi hai peshawar hai ab chup chap wapi apni india	0
37359	larki nahi bhodi 45 larki ... ¡ 45 ka mard apni ap ko larka nahi kahta	0
13156	sikha kya tere bus ka hai hi nahi chuty se ghandu ghandu se modi ka bhi baap nikla hai tu bha	0
469	take care bibi allah khair stupid toler bismillah amitbhai ki jai	0
13348	left ke karyakata ab youtub facebook par apna media channel banakar apn hi media karmi ko gaali	0
8361	jaihind watch movi kesari say one thing sikh ke naam par dhabba hai sidhu iss ek ak	0
32381	hi sir today book one ticket notic one embarrass thing button book	0
37842	wright chuka 's ..🤣 . cat evil critter darkest recess hade never pet nan	0
12312	ais bhan k lode poli wale ko bich chorah pr khda kr k goli maar sala polic	0
6187	hindu hater come critic / report nonsens behavior deshdrohi dodo nan	0
28041	ahemdabad varanasi aaya hu airport pr mera bag ab mil ni rha h ab kya	0
18547	“ kart hai hum pyaar mr india se humko milna sau baar mr india se ” cult classic mrindia never	0
14558	dhoom prk 208 india bhikaari level aur 26m oversea chillar highest vaala fake star bahut jhooth spread kiy pre socia nan	0
27279	day back ask biggest panauti see pic repli one	0
16003	saal gutter chhap 2 kaudi k dallll patrkaar tere jais harmiyo k karan kulbhus	0
21858	nikl le mulli kahi agar etni hi javan paki chalati kab ki teri juban bahar khich leta paki	0
8444	isi liy tu sala bkchod haa kitno juta khayega pr teri bkchodi nhi jayegi chay pakor tikki et	0
28561	bc 4 account uda diy jack ne yeh paanchv account mein bacha nahi hai kucch bhi dikhan ke liy	0
32836	chor modi ke nam par chunaw jitan wale sansad ki jansabha ke stage ka tod phod sansad bhaga yahi hai har har mod	0
20889	ab tere se econom ka lesson le humlog lauri ki behan nan	0
38763	happen journalist bhadw se bhakt kais ban rahe hain nan	0
34684	abey khud apni gaad kyu marwat ho self troll hote ho nan	0
18740	tayosa jaiga wag sa jamil fuck stupid stfu nan	0
12924	iss chutiy ko kounsa mental hospit mein daalu tu fail hogaya ree tere baap sahi raka	0
23539	ab asifa ka haq banta hai maryam ki tarh asifa apn baap ko jail	0
16463	desh ke sabhi 10 karor rajputo ne bjp ko vote nhi th shri rajnath singh ji ko uchit pad na de kar sabhi rajp	0
17266	lol u even consid post delhi govern 😂😂😂😂😂 kya padhai ki	0
28503	sala sab haar gaya sab ka bolti bandh ho gaya fir bhi koi maann ko tayar nahi hai bol	0
15498	dall ja ab tu agl 5 sal tk maa chuda 2024 fir aaiyo aur fir chudwa ke jaiyo nan	0
